Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower
2020-01-02,1704.0885009765625,1712.5955113597877,1692.8950662617926,1706.3271879195163,2979428.0,,,1704.0885009765625,1704.0885009765625,,1704.0885009765625,1704.0885009765625,0.0,,
2020-01-03,1710.35693359375,1713.0433580967767,1686.6268504836796,1695.5815988271024,2274680.0,,,1704.6854945591517,1704.3343218635111,,1705.0528752253606,1704.5528293185764,0.5000459067841803,,
2020-01-06,1700.0587158203125,1705.879301363021,1679.4627977461134,1699.1632411214343,3187332.0,,,1704.2448489649767,1704.1666510382877,,1704.2845430091993,1704.2199320224088,0.06461098679051247,,
2020-01-07,1695.1337890625,1708.5659110043582,1684.8358289070754,1708.5659110043582,2617906.0,,,1703.3771289742647,1703.8124211568843,,1702.876734709707,1703.546884395749,-0.6701496860418956,,
2020-01-08,1701.402099609375,1703.1930491879111,1683.9403412186473,1685.2835534025494,2973038.0,,,1703.1890309395133,1703.7178987432565,,1702.6498677711945,1703.38801144861,-0.7381436774155645,,
2020-01-09,1727.370849609375,1735.8778600143978,1705.879454901949,1705.879454901949,8977624.0,,,1705.492061289024,1704.6454654438885,,1706.4530957462994,1705.164517979037,1.288577767262268,,
2020-01-10,1730.0572509765625,1740.802948187597,1716.1773920789765,1727.3708266738038,2939223.0,,,1707.8316031640277,1705.6420060530131,,1710.084504243263,1707.008424127002,3.0760801162609823,,
2020-01-13,1743.04150390625,1750.6530388578055,1716.8488689258966,1739.9073424556093,3268657.0,,,1711.1849270442392,1707.1086530276498,,1715.1548118837225,1709.677541147687,5.477270736035507,,
2020-01-14,1768.11474609375,1773.4875941446808,1739.0118191512092,1753.7871512912684,4341095.0,,,1716.606814572764,1709.5010488341636,,1723.3024940698806,1714.0062229955436,9.296271074337028,,
2020-01-15,1791.8450927734375,1791.8450927734375,1768.5627477398996,1771.2491721668464,4485277.0,,,1723.77236487759,1712.7302270278608,,1733.8475092550432,1719.7720652013134,14.075444053729825,,
2020-01-16,1781.99462890625,1788.2629517214982,1775.2785687470555,1781.0991542183576,3240527.0,,,1729.3173424041292,1715.4464780819153,,1741.254758432152,1724.3811439942717,16.87361443788018,,
2020-01-17,1794.5313720703125,1801.695169962809,1780.20377628532,1786.9198368095351,3827980.0,,,1735.528202372337,1718.5478464736173,,1749.4511605303303,1729.5774571850895,19.873703345240756,,
