Price,Close,High,Low,Open,Volume
Ticker,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L
Date,,,,,
2020-03-05,2816.7021484375,2948.716967509122,2787.751530220039,2948.716967509122,4832843
2020-03-06,2705.91748046875,2791.9973090200383,2705.91748046875,2739.886202049527,6867254
2020-03-09,2508.281494140625,2709.777791453861,2456.1703827665124,2624.0839638608754,8263480
2020-03-10,2593.203125,2723.5966214483497,2571.58666548824,2610.959502456088,8321349
2020-03-11,2597.44921875,2703.2154672174543,2574.4470500631414,2654.9644414567542,5359309
2020-03-12,2291.3447265625,2494.3850443138263,2291.3447265625,2443.4319607716684,6437028
2020-03-13,2527.581787109375,2651.1044156791672,2393.250928539726,2617.1356928224745,10000650
2020-03-16,2592.04541015625,2608.6437649792906,2349.632228089515,2428.377911436034,7353888
2020-03-17,2619.837646484375,2701.6713846683574,2511.7553507696816,2701.6713846683574,6642041
2020-03-18,2519.861572265625,2565.796548843384,2405.6031431310316,2432.237709382001,7131693
2020-03-19,2449.22216796875,2587.0271031877955,2357.7382193779554,2500.561261481728,7209186
2020-03-20,2479.716552734375,2639.523939538863,2446.5198491952783,2569.270450653798,7303235
2020-03-23,2393.250732421875,2481.4189217344406,2280.5363430884577,2316.8211122574344,6045321
2020-03-24,2744.904296875,2744.904296875,2495.543000885512,2504.0351812442873,5740941
2020-03-25,2949.102783203125,3041.196653938106,2703.601556747996,2839.090441159553,8484330
2020-03-26,2895.061767578125,2900.5469295286493,2767.2930415690103,2783.119379231771,4701406
2020-03-27,2723.674072265625,2796.62962777274,2653.6584368632966,2758.0288047531026,5486126
2020-03-30,2836.388427734375,2852.6007731296995,2653.65990003546,2748.3785527311857,3751472
2020-03-31,2870.742919921875,2876.147034602379,2653.659678441375,2828.668027052239,5634986
2020-04-01,2784.6630859375,2851.0564946956442,2754.1684388916083,2767.2927173670555,3907239
2020-04-02,2873.058837890625,2907.0275571885395,2788.1370396458396,2792.383129558079,4168255
2020-04-03,2903.5537109375,2928.2582359973244,2823.65001269713,2842.950422900118,4159828
2020-04-06,2915.52001953125,2971.491210161732,2902.39574034893,2913.2039702637817,2955963
2020-04-07,2915.52001953125,3022.444294046033,2887.727428321631,2968.0171362605297,5687471
2020-04-08,2854.144775390625,2888.4995069310316,2805.1217315071235,2857.2328411470658,3057059
2020-04-09,2974.5791015625,2977.2811588828918,2839.476235542921,2932.1182008134897,4203307
2020-04-14,2951.418701171875,3043.8228068214235,2932.5042993464212,3018.9701362627825,3097251
2020-04-15,2832.142333984375,2952.576899638338,2825.5801941891273,2924.012291117847,3684109
2020-04-16,2851.828857421875,2889.6576646805843,2836.0025196911906,2838.318569115193,4137350
2020-04-17,2946.40087890625,3025.9185758870817,2928.644499968783,2991.177834487689,8590068
2020-04-20,2958.753173828125,2959.911198553694,2871.5153111686136,2933.6626381074693,2835288
2020-04-21,2805.12158203125,2887.7273366142535,2802.8055328373343,2868.81293486394,2729382
2020-04-22,2908.572021484375,2908.572021484375,2794.699593304164,2813.227988397893,2966462
2020-04-23,2920.5380859375,2958.366890116971,2865.338912491946,2868.8129863451627,2366483
2020-04-24,2895.061767578125,2946.400862923177,2871.9012734374996,2886.183578157552,2387212
2020-04-27,2903.167724609375,2955.2788325501097,2880.3740153801186,2921.6961185438586,1620466
2020-04-28,2912.046142578125,2949.1029333638485,2866.8831788080242,2902.781944881694,2924623
2020-04-29,3044.060546875,3046.762604169969,2898.1494529466777,2922.0819604164026,3399737
2020-04-30,2844.49462890625,3024.5674670640415,2836.3884561274426,3007.3901009375213,4985852
2020-05-01,2790.45361328125,2790.45361328125,2720.972128927864,2758.8009370758186,2050818
2020-05-04,2746.0625,2781.5752565364073,2716.725875035142,2769.222993393309,2435423
2020-05-05,2778.100830078125,2819.403704722888,2747.220176138115,2798.9452714876315,1913783
2020-05-06,2782.34716796875,2832.5282350936022,2759.9586918668924,2759.9586918668924,3504807
2020-05-07,2876.14697265625,2903.553553659953,2794.327185389596,2802.4194096744563,3943973
2020-05-11,2836.388427734375,2912.8180560266187,2789.295424443195,2898.9217599734834,3193941
2020-05-12,2866.8828125,2903.553590362865,2814.7717071159286,2829.0540100730445,2323202
2020-05-13,2880.007080078125,2909.3437022582534,2822.49186027761,2857.618605256448,2700057
2020-05-14,2900.4658203125,2923.2403057261863,2805.5077963842496,2844.494627346661,3512485
2020-05-15,3027.848388671875,3061.045094616008,2902.3957208597435,2946.786664854805,4344258
2020-05-18,3262.54150390625,3284.157964414858,3106.2081734422145,3126.6666092807177,5033736
2020-05-19,3296.1240234375,3319.6705236634853,3230.502629365082,3298.05406443963,3379080
2020-05-20,3309.248291015625,3332.0227747634285,3232.818667590792,3272.1915039005544,2715306
2020-05-21,3250.9609375,3315.8103126484207,3250.9609375,3276.4374777368794,3659204
2020-05-22,3290.719970703125,3292.6500117416604,3152.529032343979,3165.2673031983136,2491198
2020-05-26,3226.642822265625,3323.9941740994645,3200.008254167009,3303.8444689282787,4099519
2020-05-27,3288.018310546875,3310.792797553481,3218.1508165096616,3237.837237481473,3094780
2020-05-28,3310.79248046875,3333.5669652941733,3284.9299299042864,3319.6706694684913,2841341
2020-05-29,3329.706787109375,3406.5224201530527,3310.0203685906436,3320.056581953134,4490844
2020-06-01,3379.11572265625,3461.721475985978,3347.3944438946746,3458.6334104409416,2956888
2020-06-02,3430.069580078125,3437.403737406674,3371.010313169285,3398.0308928007803,3021434
2020-06-03,3488.74267578125,3489.1286840436733,3407.6809406723696,3462.880122198893,2779690
2020-06-04,3450.913330078125,3491.0581831349623,3439.719092206507,3467.897690986787,2115421
2020-06-05,3512.6748046875,3514.6048457889765,3444.046388122747,3489.5143114697803,3149927
2020-06-08,3522.3251953125,3552.4338380779113,3481.79433005137,3481.79433005137,4144309
2020-06-09,3493.374267578125,3977.4285583563537,3443.9652171637604,3551.2754985324586,4168352
2020-06-10,3534.677001953125,3546.2572476731852,3478.705814306166,3512.67453508501,2105554
2020-06-11,3470.214111328125,3497.6206966344985,3445.5095837280137,3474.074193765642,3481650
2020-06-12,3548.187744140625,3569.0321891127305,3403.0486458163346,3403.820662296783,7650616
2020-06-15,3459.019775390625,3541.62553724015,3405.2179931185497,3413.007518631741,2906355
2020-06-16,3536.607666015625,3575.5945001421887,3496.8488153717035,3551.2759798454213,3144801
2020-06-17,3540.081298828125,3560.539733986547,3487.584182195192,3535.835208512226,3013325
2020-06-18,3477.93408203125,3535.8353153614044,3455.9316133657917,3504.954657585322,3331597
2020-06-19,3448.59765625,3522.7112391915716,3443.1935408271775,3474.0742003861656,10493370
2020-06-22,3493.76025390625,3504.182475412765,3425.822810011929,3425.822810011929,3410408
2020-06-23,3552.04736328125,3565.5576499270705,3492.2160938497573,3516.1486016223544,2541669
2020-06-24,3470.214111328125,3547.4157600784724,3463.2659629405935,3524.2552654533683,2101520
2020-06-25,3497.61962890625,3518.078059579689,3416.557922464322,3416.557922464322,1760772
2020-06-26,3499.93603515625,3569.031496752475,3492.2158718494093,3553.205161973451,1471782
2020-06-29,3503.410888671875,3525.0273507438915,3452.071791250835,3469.0561543074195,2116231
2020-06-30,3511.903564453125,3526.571880066361,3464.038534557303,3503.411381729673,2216266
2020-07-01,3433.928955078125,3512.674628058783,3431.998914073697,3504.954464041072,2971517
2020-07-02,3508.81494140625,3530.0453948471018,3464.8100015470295,3501.8667930074257,1950628
2020-07-03,3442.035400390625,3503.4107092009995,3418.4888982684056,3491.8304622556457,1297750
2020-07-06,3512.6748046875,3516.148878670158,3479.4780977421015,3485.654229266827,1729030
2020-07-07,3528.115234375,3531.9753166883206,3454.0016539592452,3509.5868392710613,1833875
2020-07-08,3560.539794921875,3566.3299181790117,3498.7784801790845,3519.6229239047766,1920944
2020-07-09,3560.539794921875,3606.8607809789683,3540.4673676304683,3587.9463783389883,2289807
2020-07-10,3563.627685546875,3582.1560790592503,3507.656496811574,3513.832627982366,1725391
2020-07-13,3674.798095703125,3704.520727359547,3607.632668323677,3613.8087995769597,2511269
2020-07-14,3724.59326171875,3724.5932617187495,3630.0212491660404,3644.6895613170727,3332235
2020-07-15,3740.03369140625,3807.9711389950103,3721.891304834251,3784.424637273906,2998003
2020-07-16,3723.435302734375,3754.3159604389934,3681.360406611832,3702.590858783757,1798184
2020-07-17,3814.533935546875,3819.1660350435923,3738.104293851036,3752.000592341188,3377610
2020-07-20,3828.815673828125,3834.991805573387,3774.774521057086,3799.4790480381325,2199900
2020-07-21,3740.419677734375,3853.1340787558856,3706.0419512857225,3828.429552504596,2678234
2020-07-22,3721.119140625,3773.2302489221343,3682.904327873768,3752.3858056032805,2155063
2020-07-23,3718.031005859375,3744.6655718274287,3700.274628547339,3728.4532273251352,1635770
2020-07-24,3665.14794921875,3677.886220132307,3637.3670439300317,3667.850006685262,1460152
2020-07-27,3735.787841796875,3748.526114041068,3662.832282580135,3689.080843568169,2104605
2020-07-28,3678.658203125,3754.701819705863,3648.935571263444,3733.8573765821748,1736434
2020-07-29,3704.134765625,3747.7536931485124,3651.6376493135162,3679.044232093776,2138054
2020-07-30,3609.5625,3724.206929740135,3557.451395572666,3718.80281520693,2818669
2020-07-31,3562.85498046875,3628.4763614741332,3535.062395572352,3599.9117603306136,4134897
2020-08-03,3709.924560546875,3724.592871159796,3569.031577028031,3569.031577028031,2122127
2020-08-04,3684.06201171875,3708.7665348484647,3642.7591371112576,3670.165717458285,2333232
2020-08-05,3827.6572265625,3827.6572265625,3696.0284332730876,3699.116498804804,3033410
2020-08-06,3734.099609375,3810.0473980402544,3716.299346406581,3806.4873454465705,3159022
2020-08-07,3694.14794921875,3756.6466510044406,3343.6805455344356,3720.2550018634056,3037296
2020-08-10,3712.7392578125,3753.8776429406166,3684.6543987346517,3714.3215033943507,1560873
2020-08-11,3742.0107421875,3825.0786339273914,3723.023795504096,3729.3527777318973,2524354
2020-08-12,3827.4521484375,3837.7367449504573,3703.6414288776677,3725.7928675209605,2812927
2020-08-13,3759.81103515625,3776.8201750312332,3714.7170364179215,3765.3488946504303,1327016
2020-08-14,3722.627685546875,3756.2503986774122,3680.302623135493,3735.6812094681422,1470990
2020-08-17,3784.335693359375,3819.9362172856154,3741.6150646478864,3741.6150646478864,2070677
2020-08-18,3795.410888671875,3838.1315114938197,3751.5035818826536,3779.588435774858,2048914
2020-08-19,3789.873291015625,3818.7492695402193,3753.0860854979906,3787.104361568061,1136262
2020-08-20,3689.796142578125,3751.8992723363544,3684.2582838735693,3719.4632427811007,2193616
2020-08-21,3707.200927734375,3717.4855227110174,3649.053409981819,3698.4985781387545,2799602
2020-08-24,3742.40576171875,3808.068942824903,3650.2716471807435,3752.690356349834,1145633
2020-08-25,3657.75634765625,3757.8333840958553,3645.8895053906845,3715.9038747575228,2304611
2020-08-26,3715.11279296875,3715.11279296875,3644.702861415467,3660.5253179442943,2083164
2020-08-27,3646.68017578125,3733.3081135723437,3535.5274336840016,3705.223257028199,1493584
2020-08-28,3666.853515625,3681.4892847812166,3631.6485573843715,3669.2268835962786,2619081
2020-09-01,3682.676025390625,3701.267408118161,3614.6394758345364,3693.751742760221,3318435
2020-09-02,3685.0498046875,3765.744325958029,3685.0498046875,3718.6725218835536,2408929
2020-09-03,3562.425537109375,3696.125274122807,3552.5365033066064,3684.6539949115954,1934705
2020-09-04,3619.7822265625,3674.369697578304,3543.4388794172087,3556.8879664790734,2564763
2020-09-07,3702.849365234375,3716.6940108687304,3640.3506792278554,3660.5243057236307,1354749
2020-09-08,3718.276611328125,3730.934574260306,3657.360164717005,3713.1343138869265,2093494
2020-09-09,3789.477294921875,3806.090869701282,3706.0138597205687,3713.1339631974574,2080398
2020-09-10,3784.730712890625,3822.434968976422,3736.472231810707,3804.113217586658,1678121
2020-09-11,3949.28466796875,3980.9295771672178,3785.5222628666806,3785.5222628666806,2401391
2020-09-14,3955.613525390625,4000.052371089935,3941.768878051758,3986.467310888672,2063545
2020-09-15,4062.414794921875,4094.059700821948,3980.138039581685,3995.16936988422,3797971
2020-09-16,3995.169921875,4051.339637608292,3982.511957766089,4007.036763227104,4778515
2020-09-17,3947.702880859375,3964.3164601175004,3852.768142241514,3863.0527389251156,6264392
2020-09-18,3961.151123046875,4033.9344071132446,3961.151123046875,3974.6002081460956,5429455
2020-09-21,3800.552978515625,3902.607794133551,3764.55690013876,3901.025548930172,2696718
2020-09-22,3775.633056640625,3813.211384600904,3765.7440229668673,3777.2153020284263,2634189
2020-09-23,3779.984130859375,3827.0559298937264,3740.8235585534853,3824.2870005387645,2299873
2020-09-24,3807.278564453125,3818.354283913352,3719.4639315898944,3719.4639315898944,3904059
2020-09-25,3744.3837890625,3799.366817446156,3699.2897945607965,3793.8289584722625,2289596
2020-09-28,3701.267578125,3771.6774989229325,3663.68924960925,3734.890293112777,3203871
2020-09-29,3727.770263671875,3736.472613608291,3670.809427724427,3687.818566236512,1931157
2020-09-30,3683.072265625,3775.6336349898643,3681.8855814023736,3699.2902833342287,2372468
2020-10-01,3677.533935546875,3747.152734369748,3663.6892880536902,3725.001298380652,2918774
2020-10-02,3713.530029296875,3719.8590110255445,3609.8929534899103,3636.0000031206723,1926574
2020-10-05,3707.596435546875,3749.1303761990057,3676.7426510624346,3741.2191494081235,1647469
2020-10-06,3680.6982421875,3759.810509617645,3664.48022736432,3759.0193869433433,4166106
2020-10-07,3767.32666015625,3792.6425889939233,3644.307068460682,3670.809681462621,2180058
2020-10-08,3749.526123046875,3776.0287341075505,3704.4321281078155,3767.32638420703,1733307
2020-10-09,3797.784423828125,3851.5807660467094,3759.4149738634,3779.1930408555263,2956336
2020-10-12,3741.614501953125,3789.477421367051,3732.516591651304,3753.0857801597685,1869553
2020-10-13,3729.748291015625,3759.810956209939,3696.916696132361,3738.055080082475,1766885
2020-10-14,3724.60546875,3769.6994601940846,3706.80520896944,3745.174657829758,1388285
2020-10-15,3684.654052734375,3698.103138917195,3624.924287628321,3673.578334701464,2601055
2020-10-16,3675.95166015625,3744.7793357042096,3675.95166015625,3678.7205896323176,2036727
2020-10-19,3644.7021484375,3701.2674194627402,3639.9554124074098,3665.6668992370646,2645323
2020-10-20,3631.253662109375,3656.5695917798544,3598.8176272190735,3614.640083263123,1568874
2020-10-21,3625.715576171875,3665.667275189261,3579.434895131933,3647.471451874412,1873575
2020-10-22,3596.83935546875,3638.768858567803,3572.314551769304,3621.7597205181874,1720132
2020-10-23,3621.759765625,3660.1292170520014,3575.8746484545654,3586.159243682421,2070882
2020-10-26,3549.372314453125,3658.547256923766,3533.1542976368337,3549.372314453125,2202426
2020-10-27,3502.300048828125,3522.4736768482553,3477.775246136986,3517.3313795097906,2368671
2020-10-28,3374.9296875,3476.9845233386072,3368.20514405327,3470.655541271097,5614531
2020-10-29,3428.726318359375,3454.437810132951,3364.2498082194834,3372.1610364575067,5138168
2020-10-30,3446.921630859375,3461.161839570752,3392.7297254855243,3393.9164095448054,2458445
2020-11-02,3502.69580078125,3538.691884109437,3418.045670756723,3449.690579177107,2276581
2020-11-03,3558.865478515625,3616.2218744681386,3541.4607790541727,3557.2832331100385,2107340
2020-11-04,3512.98046875,3545.812061915888,3454.0418255967797,3492.015716487445,2822113
2020-11-05,3554.11865234375,3592.092541116705,3514.1669568638704,3517.727008936335,2806919
2020-11-06,3656.5693359375,3673.182913621335,3536.7142397898297,3559.2612380750347,3386403
2020-11-09,3666.853515625,3821.5179950866373,3666.853515625,3724.209908264226,3491460
2020-11-10,3778.00634765625,3796.5977305836755,3665.666927413932,3701.6630092521395,3267695
2020-11-11,3776.028564453125,3788.6865273760773,3701.663032280782,3769.304021650307,2860117
2020-11-12,3769.699462890625,3788.6864066701373,3709.57414092217,3752.690325754812,3373182
2020-11-13,3743.5927734375,3774.0509986651723,3708.7833731773035,3747.9439484700247,2289473
2020-11-16,3783.148681640625,3810.046852944636,3763.2122354520907,3768.5129119605012,3194337
2020-11-17,3755.459716796875,3811.2338710067297,3720.650315587888,3778.006715307242,2711985
2020-11-18,3795.410888671875,3797.7842566064273,3730.5388317941065,3753.085827172355,2829930
2020-11-19,3730.934814453125,3783.940037644041,3729.3525689847393,3742.40609409892,2335403
2020-11-20,3776.028564453125,3801.344490299029,3748.3392705591673,3751.108199948563,2396550
2020-11-23,3849.60302734375,3853.9542021588736,3794.620000134463,3814.002506129104,2949202
2020-11-24,3997.543212890625,4014.947913204022,3853.558873934343,3899.04843157163,3420135
2020-11-25,3891.136962890625,3984.093879255299,3864.6343526930373,3972.227038868319,3169964
2020-11-26,3877.687744140625,3928.3195947220797,3863.447536164591,3924.3639813954037,1140897
2020-11-27,3894.3017578125,3903.7952308635413,3833.385305734986,3833.385305734986,5308665
2020-11-30,3824.287109375,3908.1461150832642,3823.1004253319584,3882.830188831713,4294894
2020-12-01,3953.635986328125,3964.316143569832,3843.274361497155,3860.2835008080215,2631756
2020-12-02,4144.6923828125,4168.426067004975,3923.5735584192776,3954.8229092727024,3584161
2020-12-03,4257.03173828125,4271.27194851895,4153.394652662435,4192.950792211601,3794924
2020-12-04,4311.619140625,4323.4859822964445,4233.297985593463,4273.645247276376,2836696
2020-12-07,4320.3212890625,4363.833039822148,4309.245570687317,4344.054971295035,2174660
2020-12-08,4306.8720703125,4366.206274073234,4274.436038923299,4312.409929330169,3960459
2020-12-09,4247.5380859375,4335.352712039021,4235.67124457243,4301.334433459152,3919110
2020-12-10,4370.95263671875,4401.015297387585,4268.1066923253675,4288.675881204044,2459429
2020-12-11,4387.56689453125,4415.2561915576825,4347.219633149877,4362.250965821369,3106205
2020-12-14,4384.40185546875,4457.976264086324,4364.62378863607,4389.939714181901,2893240
2020-12-15,4432.6611328125,4461.141554154861,4369.371307607253,4390.731623614024,6301386
2020-12-16,4389.939453125,4504.652233932916,4385.9838399936925,4458.76712160975,3447593
2020-12-17,4434.2431640625,4491.995126770183,4427.123059071142,4442.154391830676,2239571
2020-12-18,4473.00732421875,4555.28407726416,4443.735787077595,4509.398964988835,4117805
2020-12-21,4435.8251953125,4555.134461875138,4358.295166930009,4431.869581619516,3066106
2020-12-22,4414.46484375,4495.000983336664,4370.953093497984,4384.402179939516,1632430
2020-12-23,4430.28759765625,4437.407702723912,4383.6113533238,4407.345036882673,1187030
2020-12-24,4409.71826171875,4461.141241089349,4393.895806527797,4445.318785898396,307322
2020-12-29,4455.603515625,4565.56958250566,4435.034323258834,4453.230147275058,2117135
2020-12-30,4384.40185546875,4461.031434605458,4372.535015369142,4441.362687946872,1053038
2020-12-31,4327.44091796875,4380.446135793961,4299.751625074982,4335.352144509826,789313
2021-01-04,4551.32861328125,4598.004849711563,4416.837762549838,4416.837762549838,2208663
2021-01-05,4563.1962890625,4566.360780247703,4491.204114599135,4523.640149247464,1526260
2021-01-06,4837.7158203125,4847.209293712949,4554.4938638657495,4598.0056169511445,3578087
2021-01-07,4991.984375,5007.0157067155305,4873.315966719492,4944.517011687797,3972333
2021-01-08,4991.984375,5045.780720087163,4933.441293581616,5005.43346127179,3884890
2021-01-11,4900.21435546875,4987.237858714077,4828.22218460216,4976.162140119218,3495602
2021-01-12,4848.0,4902.096105988903,4772.843342036554,4878.062663185378,2470065
2021-01-13,4741.9892578125,4828.221628366648,4724.584559168544,4791.829985747466,5004950
2021-01-14,4851.16455078125,4865.404759834424,4726.958282928566,4735.660632905506,2179258
2021-01-15,4704.015625,4850.373326080558,4628.858967688362,4849.582203372015,2459923
2021-01-18,4726.1669921875,4731.704851066863,4503.07039161889,4682.65524384965,1778767
2021-01-19,4681.0732421875,4812.399616735941,4663.668541946141,4765.7233751795675,2070720
2021-01-20,4773.6337890625,4783.918382907016,4692.939283513217,4715.090716409099,2350582
2021-01-21,4686.61083984375,4807.65261204093,4678.699612902758,4802.114753182235,1860987
2021-01-22,4648.63720703125,4673.162011901564,4591.6763699131,4668.415275475052,1840667
2021-01-25,4649.42822265625,4732.496108206515,4619.365559314249,4681.073131437303,2312264
2021-01-26,4674.744140625,4719.838135550643,4622.530041237414,4622.530041237414,2266257
2021-01-27,4536.2978515625,4635.188195379262,4465.887926764965,4592.467566850421,4523754
2021-01-28,4497.5322265625,4546.581830440578,4393.89516030398,4413.67322638385,2714365
2021-01-29,4421.5849609375,4486.457025134472,4353.548405804091,4353.548405804091,2330224
2021-02-01,4487.248046875,4545.000005165176,4429.496088584825,4451.64752464133,2175469
2021-02-02,4444.52734375,4521.266245911578,4412.091312939436,4497.532564830678,2447842
2021-02-03,4459.55859375,4674.743964958089,4410.508987077568,4535.506371823443,1843932
2021-02-04,4468.2607421875,4551.328620716127,4424.748996291552,4522.848205220598,1633600
2021-02-05,4446.1103515625,4480.919756450177,4413.674315189891,4476.17301942004,2785660
2021-02-08,4556.86669921875,4566.36017150879,4499.905865478516,4533.133018493652,2286778
2021-02-09,4564.7783203125,4586.929757568782,4529.968918909771,4586.929757568782,1946516
2021-02-10,4685.02880859375,4726.958313297477,4603.5431673770745,4644.681549350542,2509572
2021-02-11,4677.1171875,4738.824755264716,4640.725544972091,4719.046688673461,3005561
2021-02-12,4694.52197265625,4704.01544479509,4598.005005911379,4636.770017144975,1616829
2021-02-15,4893.884765625,4916.036200063651,4762.558404310135,4763.349526968659,1601385
2021-02-16,4952.42822265625,5108.497652423763,4879.644932483027,4974.579658795927,2337711
2021-02-17,4932.64990234375,5184.226914203463,4930.276534307338,5002.268698078513,3639887
2021-02-18,4932.64990234375,5149.4175163360815,4882.8091735790895,4988.028489860039,2732055
2021-02-19,5025.21142578125,5064.767561059754,4901.796283712315,4929.485578407268,3167418
2021-02-22,4999.89599609375,5089.292870707452,4955.593120178995,5048.945608713657,2798967
2021-02-23,4993.56640625,5084.545515362603,4880.4358618751985,5064.767448164211,2211586
2021-02-24,5027.5849609375,5086.919165826613,4923.314366814398,4975.370860635081,2461587
2021-02-25,5126.47509765625,5142.297551661362,5075.843244839893,5094.830189646026,2994080
2021-02-26,4894.67578125,5078.21623401386,4882.808941631647,5015.717545357201,4295934
2021-03-01,4986.447265625,5014.927687894157,4942.935509380453,4965.086948923132,3394454
2021-03-02,5091.666015625,5190.556359309451,4923.947992736172,4965.086375708904,4233143
2021-03-03,5090.87451171875,5177.898007645566,5009.388874623641,5143.879731965084,2559286
2021-03-04,4815.68115234375,5011.487174019517,4791.102990627127,4986.089740245672,3800801
2021-03-05,4796.0185546875,4934.475530386541,4737.850239452991,4759.970584683017,3294840
2021-03-08,4948.40283203125,4952.49919199154,4787.006249595794,4838.620385095457,2786311
2021-03-09,4767.34423828125,4900.066315373802,4680.501397714518,4832.886004746708,3471763
2021-03-10,4628.0673828125,4703.440404447966,4438.815556749535,4703.440404447966,3481893
2021-03-11,4736.21240234375,4786.18800458263,4706.718604301132,4710.814965140385,2821734
2021-03-12,4706.71826171875,4745.224050805048,4660.83902365848,4709.995350151627,1780208
2021-03-15,4585.46533203125,4722.132941228439,4551.055908421225,4696.06705077776,4735454
2021-03-16,4596.11669921875,4618.237046969,4546.141098745961,4604.309420607731,4439789
2021-03-17,4473.2255859375,4600.212759164664,4473.2255859375,4577.273140775241,4085210
2021-03-18,4553.51416015625,4578.911594298899,4489.610938765069,4509.273468423894,3306210
2021-03-19,4482.2373046875,5262.045069976386,4439.635158856071,4505.176921673655,6389257
2021-03-22,4412.599609375,4456.840303564797,4393.756350738605,4440.45486127228,3316345
2021-03-23,4379.00927734375,4437.177595153181,4357.708203216353,4379.828549425573,2792234
2021-03-24,4442.09375,4460.937010097749,4367.539981787163,4375.732703568794,2368279
2021-03-25,4382.28662109375,4443.732030811834,4320.841211375666,4414.238234147154,2482874
2021-03-26,4533.03173828125,4546.959361550866,4431.442015608762,4442.911823007269,2219432
2021-03-29,4489.611328125,4564.984365020529,4435.965404388156,4514.189492330063,1864332
