Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower
2020-01-02,1379.97900390625,1393.179374839055,1379.97900390625,1382.3084921995835,5240867.0,,,1379.97900390625,1379.97900390625,,1379.97900390625,1379.97900390625,0.0,,
2020-01-03,1385.569580078125,1388.2096728539905,1369.1080022410697,1382.4637214158624,4363611.0,,,1380.511439732143,1380.1982421875002,,1380.839092548077,1380.3931206597222,0.4459718883547339,,
2020-01-06,1374.698974609375,1381.6873457135805,1362.1539686972023,1378.4260431355306,5519354.0,,,1379.9578716252126,1379.982584635417,,1379.8944590190458,1379.9713320634,-0.07687304435421538,,
2020-01-07,1368.4871826171875,1381.664314907993,1361.0329503353728,1367.8659730701663,5204425.0,,,1378.8654250530196,1379.5317845562708,,1378.13949341876,1379.1206543266437,-0.9811609078838046,,
2020-01-08,1375.320068359375,1378.3095327416702,1358.7031403291292,1361.0326285326005,5402486.0,,,1378.5277720345773,1379.3666192152161,,1377.7057357173162,1378.8391294401795,-1.1333937228632749,,
2020-01-09,1390.0733642578125,1396.9390360182745,1376.7176444749005,1382.1530855695862,6655633.0,,,1379.627352246314,1379.7864915698278,,1379.6084478004695,1379.6712949822263,-0.06284718175675152,,
2020-01-10,1395.664306640625,1401.8762135310783,1389.3824878046476,1389.762910409969,5448410.0,,,1381.1546812362485,1380.409150984369,,1382.0785799297244,1380.855962512478,1.2226174172462834,,
2020-01-13,1404.8267822265625,1411.0386885447433,1389.382359807623,1395.5089227492915,7116503.0,,,1383.4091670448497,1381.3667051507298,,1385.578303360007,1382.6315787875953,2.9467245724117674,,
2020-01-14,1401.099609375,1406.5350508872086,1391.4711452427896,1404.0502131027956,6880440.0,,,1385.0939710762925,1382.1405445320738,,1387.966196593083,1383.999581053329,3.9666155397540024,,
2020-01-15,1425.0155029296875,1425.0155029296875,1401.740943690737,1402.3419228940618,7610673.0,,,1388.8960217289969,1383.8219154496273,,1393.6660898756375,1387.0377974886148,6.628292387022611,,
2020-01-16,1403.8951416015625,1414.7660260493142,1397.5278850865286,1409.951793352877,9373450.0,,,1390.324509335908,1384.6091007889188,,1395.2397901411643,1388.2864896451297,6.953300496034672,,
2020-01-17,1433.4017333984375,1437.400640313075,1406.154798784011,1406.5352213976223,10565679.0,,,1394.427102103768,1386.5225373618412,,1401.1108583345908,1391.628359552782,9.482498781808772,,
2020-01-20,1427.189697265625,1433.2462539168291,1419.5800229596475,1433.2462539168291,6565992.0,,,1397.5473492620401,1388.1173279463032,,1405.1229874009039,1394.2625327166963,10.860454684207525,,
2020-01-21,1427.189697265625,1427.189697265625,1407.7075083391271,1419.735278268649,8442259.0,,,1400.3704300242864,1389.6495777235316,66.45033466382193,1408.5178658416303,1396.701581942543,11.816283899087239,,
2020-01-22,1413.213134765625,1433.401881735886,1408.0883909189988,1422.375835013436,9500198.0,,,1401.5935447615568,1390.5736387840059,60.55244789938636,1409.24021490686,1397.924659929438,11.315554977422153,,
2020-01-23,1415.54248046875,1422.2203416982393,1408.5541085719744,1416.163689991606,5794200.0,,,1402.9220148289085,1391.5528090461528,59.718211524213004,1410.209794224074,1399.2296836730904,10.980110550983454,,
2020-01-24,1415.386962890625,1441.9430552258889,1414.2998934018435,1416.0081723396802,9336279.0,,,1404.109152739548,1392.487481745936,64.17750593359477,1411.0062817112357,1400.4265191706857,10.579762540550064,,
2020-01-27,1384.172119140625,1404.3608608398863,1375.4753753997616,1393.8005829226245,12043979.0,,,1402.2103876348888,1392.1613890947474,54.65434115631351,1406.877949008065,1399.2224895388292,7.655459469235666,,
2020-01-28,1391.4710693359375,1397.061765857626,1381.1437686637632,1386.8120928384474,7068505.0,,,1401.187595415941,1392.134317731657,54.77942106111102,1404.5076598277376,1398.648310264541,5.859349563196702,,
2020-01-29,1408.5540771484375,1409.9517514966117,1391.00533194289,1395.5090538360512,6920892.0,,,1401.88916510475,1392.7782298656484,55.39445197464721,1405.1301855693837,1399.3820707744592,5.748114794924504,,
2020-01-30,1391.78173828125,1416.9400619783073,1389.7627605512996,1403.1184812480028,6498981.0,,,1400.9265530263212,1392.7391517642995,48.93613747595054,1403.076578294286,1398.8190831823697,4.257495111916342,,
2020-01-31,1385.25927734375,1398.925509160077,1383.7062536854708,1392.247648570675,11011923.0,,,1399.434431532743,1392.4458233556506,44.559597450192065,1400.3354550711267,1397.81465312025,2.5208019508768302,,
2020-02-03,1398.3040771484375,1410.9453395666085,1380.6000807324126,1385.2590568716143,8588105.0,,,1399.326778734238,1392.675558798505,49.261038282999,1400.022935390713,1397.8509067519674,2.172028638745587,,
2020-02-04,1409.3304443359375,1418.4930487234285,1403.4290485035065,1411.6599327861989,6528943.0,,,1400.2795087915426,1393.328691564679,45.550670799779496,1401.4548598438244,1398.7012428692985,2.753616974525812,,
2020-02-05,1350.7833251953125,1434.178404669603,1350.7833251953125,1400.633934733549,18484550.0,,,1395.5655865442825,1391.660245824704,37.57269152288311,1393.6592391286688,1395.1517674860404,-1.4925283573716115,,
2020-02-06,1315.99609375,1347.8322761329644,1296.8944219578711,1340.6885561240472,32337929.0,,,1387.9875396114937,1388.6930241747154,23.19145816690424,1381.7110629165659,1389.2883842463336,-7.577321329767756,,
2020-02-07,1320.1893310546875,1323.761144339033,1311.492680822716,1317.0833778222595,10705004.0,,,1381.5305673679884,1386.006604836675,25.340058257922692,1372.2461810916616,1384.1699358617673,-11.923754770105688,,
2020-02-10,1333.699951171875,1334.6317651865618,1312.8900027418913,1317.7042340099345,8698944.0,,,1376.9752705874062,1383.9553635164868,29.716920169411452,1366.3159918732329,1380.4314184773307,-14.11542660409782,,
2020-02-11,1322.6741943359375,1353.1126140393903,1322.6741943359375,1340.2228457989352,21648995.0,,,1371.8037395158378,1381.5521804113673,30.102346044989332,1359.6018691751874,1376.1531055779683,-16.551236402780887,,
2020-02-12,1316.9281005859375,1323.823224434925,1311.6478202186615,1322.3634480816286,10130201.0,,,1366.5774881891805,1379.0179027711542,28.64827290916155,1353.0366740076106,1371.7660681711511,-18.72939416354052,,
2020-02-13,1305.5911865234375,1343.3285766123165,1291.4590015829574,1313.9773254843694,8152778.0,,,1360.7692689829194,1376.1384237026164,27.325204715425258,1345.7373682408147,1366.8642250861353,-21.126856845320617,,
2020-02-14,1295.6522216796875,1307.2995698773773,1290.837989442996,1306.2125003552426,6591852.0,,,1354.5676454302306,1372.9821020546583,29.957807073354218,1338.0319610775643,1361.5892618708428,-23.5573007932785,,
2020-02-17,1290.2169189453125,1303.417292235114,1287.8874302360366,1303.417292235114,3806186.0,,,1348.4390048126193,1369.7364085993897,26.879469551857383,1330.6758007495257,1356.3024216541369,-25.626620904611173,,
2020-02-18,1294.409912109375,1295.4970758174984,1273.7553071612904,1282.6073075945098,17109908.0,,,1343.2933769361198,1366.7824283448795,22.30588748194093,1325.0964332664257,1351.717791317488,-26.621358051062316,,
2020-02-19,1302.951171875,1310.8714512953154,1294.5651265040278,1296.5840101883282,7087631.0,,,1339.4512621683941,1364.279241816649,27.550932267180002,1321.689469975437,1348.105449136563,-26.41597916112596,,
2020-02-20,1303.3775634765625,1324.547578848342,1297.8480754205027,1303.535505090877,8985743.0,,,1336.015671816791,1361.8909407052731,28.64917582365115,1318.872253590995,1344.7922724210075,-25.920018830012623,,
2020-02-21,1309.85498046875,1317.754167024932,1295.4782733210066,1298.637967087917,6828084.0,,,1333.5241774026917,1359.850314813645,26.118806281438665,1317.4849808029571,1342.2043248689884,-24.719344066031226,,
2020-02-24,1287.42138671875,1315.7212766926616,1277.4682865259608,1299.586244411175,10087678.0,,,1329.1334354327926,1357.0099646922765,18.994541409472532,1312.8598124823097,1338.146329450452,-25.286516968142223,,
2020-02-25,1265.6195068359375,1304.4128519398926,1264.987548723133,1285.525613055947,14530662.0,,,1323.0844898521398,1353.4260251684987,23.360942425649412,1305.5920731520987,1332.773972219747,-27.181899067648374,,
2020-02-26,1289.6331787109375,1294.8466892899887,1258.1941735776672,1263.8816048558258,13647878.0,,,1319.898650695835,1350.924344915261,41.15778138984536,1303.1368586226893,1329.5783578857613,-26.441499263072046,,
2020-02-27,1287.42138671875,1304.0097594104454,1269.569002178068,1280.312002088982,13326727.0,,,1316.8055779361125,1348.4340328291232,38.861461116048936,1300.719093714391,1326.4556192807977,-25.736525566406726,,
2020-02-28,1234.0223388671875,1265.7773214880358,1211.1144817711668,1255.1923591884906,16780157.0,,,1308.9214599295483,1343.9472997325768,23.345535071346546,1290.458054507129,1319.6087096205304,-29.1506551134014,,
