Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower
2020-01-02,373.8193054199219,376.0893396706393,369.3491775653289,369.3491775653289,25049010.0,,,373.8193054199219,373.8193054199219,,373.8193054199219,373.8193054199219,0.0,,
2020-01-03,384.0810852050781,384.78077625295856,377.14967882851136,377.9784089245887,42354025.0,,,374.796617780413,374.2217281565947,,375.3980407714844,374.5794372558594,0.818603515625,,
2020-01-06,391.89404296875,395.2602320646833,384.11991009384826,388.7066437450861,47220192.0,,,376.42494398882604,374.91476011001254,,377.9358872633714,375.86200064199943,2.073886621371969,,
2020-01-07,387.7738037109375,392.98248310551,387.6571964431015,392.5937763962068,46243068.0,,,377.5057877718843,375.41903632965665,,379.44941287068923,376.74435642488373,2.7050564458054964,,
2020-01-08,384.2754211425781,390.1985480616545,382.7983404774545,389.8728069233107,37974090.0,,,378.15051475956943,375.7663455380065,,380.191875681749,377.3022130706389,2.8896626111101114,,
2020-01-09,382.5262145996094,386.4132811994419,380.746714371417,383.4979812495675,34183235.0,,,378.5672480776685,376.0314384423831,,380.55100474603523,377.689176146859,2.861828599176249,,
2020-01-10,385.0139770507813,388.31798392097977,383.8867181580982,387.151863849145,37061310.0,,,379.181222265584,376.3836948583987,,381.23761586984233,378.23175399159396,3.0058618782483677,,
2020-01-13,386.4521789550781,388.3179662401061,383.4591328286934,385.7525116887892,36032723.0,,,379.87369433125014,376.778537371994,,382.039856344494,378.8406743592594,3.1991819852345884,,
2020-01-14,385.519287109375,387.2723580622888,383.4591464148984,385.4415410270833,35181698.0,,,380.4113698339287,377.12131187149913,,382.5751533852449,379.3353864148235,3.2397669704213854,,
2020-01-15,384.97509765625,388.4781077616319,384.23654548912367,386.2578249296204,43772276.0,,,380.84601057891166,377.4293034709012,,382.94437558078414,379.75314280307737,3.191232777706773,,
2020-01-16,387.03521728515625,390.3392238198471,384.9595133291688,385.9857045821237,35327489.0,,,381.4354588366492,377.806005973421,,383.57373584299523,380.29255572767585,3.281180115319387,,
2020-01-17,385.9080505371094,388.6289977439732,384.3750029069028,386.5688567465888,39732046.0,,,381.86141995097876,378.1237332112127,,383.93286118055124,380.70851830615237,3.2243428743988716,,
2020-01-20,383.6535034179688,388.7844364761121,382.5651294298228,388.395729785719,45101558.0,,,382.03209456688256,378.34058694481104,,383.88988306323085,380.9266653514721,2.963217711758773,,
2020-01-21,381.2046203613281,382.6428397262279,378.6002810343103,382.4873475747036,38216582.0,,,381.9532874996869,378.45290198075287,59.064777412858994,383.4767657244766,380.9472546114614,2.5295111130151895,,
2020-01-22,373.5471801757813,382.2542207124532,373.3139656197966,381.71002178211984,33169974.0,,,381.1527058497911,378.26052073349905,49.71884267991457,381.94913717852353,380.39910094955917,1.550036228964359,,
2020-01-23,374.829833984375,375.6072473178383,369.8543933951643,373.15840006238335,37661510.0,,,380.55052757689435,378.1259839982393,38.26419488687523,380.8538597640391,379.9865626558418,0.867297108197306,,
2020-01-24,377.900634765625,380.6215814948419,375.9182164851891,378.6003020367549,31085412.0,,,380.29815683296397,378.1171467734309,29.820586754542475,380.3995174565908,379.8320494787887,0.5674679778020959,,
2020-01-27,370.7873840332031,375.2575117271416,369.0382036312272,373.8581531706943,39427588.0,,,379.3923689472724,377.82970509734355,27.45095497329082,378.92072769914654,379.16207426059714,-0.24134656145059807,,
2020-01-28,374.5189514160156,375.3741110059272,371.1371979660064,372.6142788623389,26093707.0,,,378.9282339442956,377.6998716196444,37.12822015937329,378.2435313478956,378.8181392350726,-0.5746078871769669,,
2020-01-29,371.52587890625,376.6684849540433,371.4481328171536,374.907632121351,34009086.0,,,378.22324775019604,377.45775425833483,35.948365186028894,377.2100463568732,378.27797180330793,-1.0679254464347423,,
2020-01-30,363.1297607421875,367.83310176348266,360.71666679851154,366.9390812046544,35934538.0,,,376.7857727970524,376.8958721596624,25.711678683780406,375.0438485699985,377.15588209507683,-2.1120335250783455,,
2020-01-31,355.044677734375,366.356032209776,352.9067910742649,365.85071828961344,43566411.0,,,374.71519231489265,376.0389625743571,19.62393884888894,371.96705305682565,375.5180151053952,-3.550962048569545,,
2020-02-03,351.9350280761719,357.88223537492166,351.9350280761719,356.83272262225466,44600994.0,,,372.54565286358593,375.0937102410949,18.831049286803037,368.885203059802,373.7711271773046,-4.885924117502611,,
2020-02-04,366.58929443359375,368.7271813719664,360.8753246872178,364.6068996715582,65869448.0,,,371.9783806321581,374.76020373884,36.477968505916344,368.5319863480777,373.2391395666594,-4.707153218581709,,
2020-02-05,376.5013122558594,377.2010033182133,362.3524021550378,363.5185222925944,65155193.0,,,372.4091360248916,374.8284825042133,43.054859716918756,369.7580364877364,373.4807819880816,-3.7227455003452405,,
2020-02-06,369.2713623046875,380.8937020397657,369.2713623046875,379.7664431280839,38847936.0,,,372.1103004324912,374.61055622187894,39.84816313822003,369.6831635364981,373.168973122645,-3.4858095861468996,,
2020-02-07,365.3842468261719,368.49389999064994,362.1579864129801,368.49389999064994,49500009.0,,,371.4697238985561,374.24874016714534,39.06973313327119,369.02179173490947,372.5923267303137,-3.5705349954042163,,
2020-02-10,361.1863098144531,365.85079072365886,360.68099579424455,364.645785587248,41008815.0,,,370.4903511286415,373.73648799645156,38.268815035145614,367.81633297791615,371.7474365883981,-3.931103610481955,,
2020-02-11,365.1510620117188,370.3208560729597,364.4513710130169,364.95670867314,28570777.0,,,369.98184740322034,373.39980462450126,44.857099275682536,367.4062912908089,371.25881624938484,-3.852524958575941,,
2020-02-12,368.96038818359375,371.6424500609577,362.23187645103934,367.4055614518675,41400821.0,,,369.8845655727797,373.22570986211275,46.512713284217945,367.6453831204681,371.0885623185855,-3.4431791981173774,,
2020-02-13,363.8234558105469,371.77306162128855,360.97582753191006,368.8067871934591,36758980.0,,,369.3073170239956,372.8569940169533,41.83657541824895,367.05739430355715,370.55040628095304,-3.493011977395895,,
2020-02-14,361.3713073730469,369.6768752327904,361.3713073730469,365.919594534335,26586551.0,,,368.5515065810481,372.4065749328786,44.22751104186405,366.18261169886324,369.87047302851556,-3.6878613296523213,,
2020-02-17,364.6539611816406,367.3433781932381,362.9533021992776,365.0099237280052,19270109.0,,,368.18031178110454,372.1025508642026,43.9188350265591,365.94743469621363,369.4840647435619,-3.5366300473482397,,
2020-02-18,361.885498046875,365.0495242593067,355.9529488985656,362.9137969100736,40009436.0,,,367.5808057111779,371.70188212626823,44.0407910096488,365.32252136554615,368.9212079512147,-3.5986865856685313,,
2020-02-19,366.0778198242188,367.3829999367708,362.2414573878936,366.2360307892566,35014591.0,,,367.4376641981342,371.4813306634428,51.922247303337905,365.4387211284189,368.7105866084743,-3.2718654800553963,,
2020-02-20,368.7672119140625,371.4321031471947,365.6031861546612,369.4000074101024,31502740.0,,,367.56428779012737,371.37489463405535,59.624860333999735,365.95079663390254,368.71478107555487,-2.763984441652326,,
2020-02-21,358.7610168457031,365.9196407216806,357.6536124858781,363.704807862426,47553079.0,,,366.7258810335155,370.88023276000234,54.365365609176884,364.8446766664872,367.977465206677,-3.132788540189779,,
2020-02-24,346.6585998535156,352.7493595809416,344.3678481112666,350.45542141113003,45302395.0,,,364.814711397325,369.9303648028852,36.823835077071074,362.0468186952608,366.3982899953317,-4.351471300070898,,
2020-02-25,339.1044921875,364.891284470248,337.56201987493705,349.1502601346975,37704379.0,,,362.3661190916274,368.72150705326226,24.481421121658883,358.5172300017591,364.3765271947516,-5.8592971929924715,,
2020-02-26,338.8671264648437,340.3700337505006,333.56739823230635,336.61275346655896,33684707.0,,,360.1281197938385,367.55074703018704,27.064183433859725,355.49413714992596,362.4869419554991,-6.992804805573144,,
2020-02-27,327.5953674316406,338.8672110986665,321.5837126479725,330.917604694606,55665519.0,,,357.02976242601017,365.9838693988715,24.351127645119064,351.20201873172823,359.9023808796577,-8.700362147929468,,
2020-02-28,313.3571472167969,318.2613960312303,304.73518320138066,315.29512234659643,98822262.0,,,352.8704657394185,363.9200763721235,21.430284955958697,345.3797308063542,356.45458579351987,-11.07485498716568,,
2020-03-02,325.3013610839844,328.26763489326083,313.3967251852608,327.9907778431421,106087217.0,,,350.24483672461525,362.4056169490592,28.268268254940878,342.2907508490665,354.1469395187395,-11.856188669672974,,
2020-03-03,328.22821044921875,337.0479295370611,324.2502205372556,331.43177764170287,59586142.0,,,348.1480151745775,361.0653264980851,27.57113752145065,340.1272830952438,352.22703366173795,-12.099750566494151,,
2020-03-04,334.3188781738281,336.9292139965357,327.76854899120144,330.9175600243748,70620620.0,,,346.83095450783946,360.0164461716436,33.9223982816962,339.23368233810294,350.9005036255965,-11.666821287493576,,
2020-03-05,329.6123962402344,336.9165325870844,328.2676756240064,334.912124953295,51140821.0,,,345.1910918156866,358.824130488059,33.10895825299069,337.75348447689237,349.32360678223637,-11.570122305344,,
2020-03-06,312.60577392578125,329.21691018506453,312.40802230364693,326.1319655680872,77589311.0,,,342.0877282071242,357.0116459169893,25.84436343694506,333.88460593056755,346.60376731138786,-12.71916138082031,,
2020-03-09,251.69827270507807,270.959261266586,223.103369014924,223.103369014924,191281040.0,,,333.47920863550075,352.88170971260064,16.785889001341772,321.2405546651076,339.5737306738834,-18.33317600877581,,
2020-03-10,260.1620788574219,274.8510779438337,252.3232001646163,264.07757137809426,130002839.0,,,326.4966248471123,349.2456457574956,18.87496903771273,311.8438660793098,333.6913860948863,-21.847520015576492,,
2020-03-11,250.86773681640625,268.84336651857404,249.87897857249828,266.0155082851551,88601053.0,357.48225646972656,,319.29387360609263,345.38768854411956,16.64805977869949,302.46292311578617,327.55630096314707,-25.093377847360898,431.91422566927474,283.0502872701784
2020-03-12,217.52674865722656,242.79941147524187,217.52674865722656,241.25693941983312,105806073.0,354.35640533447264,,309.6017664681054,340.3735340387512,14.706493117065165,289.39581935293086,319.4059637553011,-30.01014440237026,442.3827403551791,266.33007031376616
2020-03-13,218.5550994873047,240.29908929292927,213.7695195292628,226.7420220844313,110398693.0,351.0458856201172,,300.93065532707675,335.5963405269298,16.11220692460664,278.49724706591144,311.93552936507916,-33.438282299167724,448.5794088161434,253.51236242409098
2020-03-16,205.1475524902344,211.5151455283647,197.4352386683429,211.317393891906,107047231.0,347.3109558105469,,291.80845505690127,330.48070178039274,15.628220763008713,267.2126786696534,304.02530885583144,-36.81263018617801,453.6852989956314,240.93661262546237
2020-03-17,205.3848114013672,211.8710736783517,183.5530415281757,211.35692433508345,116194090.0,343.66317596435545,,283.5776318516123,325.5749805890584,15.749985102555897,257.70069908991707,296.71860534068594,-39.017906250768874,456.1223151635578,231.20403676515312
