Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower
2020-02-28,1406.8663330078125,1447.962178227051,1380.7849852802728,1413.4712771478387,40172123.0,,,1598.7546469358715,1704.885487414336,14.568562449699158,1549.258769624045,1628.0638007274679,-78.80503110342283,,
2020-03-02,1453.1016845703125,1484.6084443530835,1410.4231528812338,1464.110030665542,16513249.0,,,1584.8829362343897,1695.0116127930019,22.962057385454727,1534.4653719234707,1615.1036439750858,-80.6382720516151,,
2020-03-03,1459.537109375,1509.49805778117,1451.4078909860252,1477.3198198246537,14222631.0,,,1572.9452384382575,1685.7773185413155,20.504277003621723,1522.9379469160135,1603.580196967672,-80.6422500516585,,
2020-03-04,1471.222900390625,1495.441237239581,1450.561064208042,1463.4323177677531,14031889.0,,,1563.2573967194353,1677.363419790308,24.76473864212427,1514.9817859121076,1593.7759527767798,-78.7941668646722,,
2020-03-05,1431.0845947265625,1469.3597153209191,1427.1893555566492,1469.190397544725,13252513.0,,,1550.6695108153522,1667.7054266505531,23.04146164367819,1502.0745257297162,1581.7247410693565,-79.65021533964023,,
2020-03-06,1354.19580078125,1422.955681699907,1354.19580078125,1410.423062523851,19390840.0,,,1531.9577289073425,1655.4109315184237,17.578589121372616,1479.3239526607213,1564.8707454924597,-85.54679283173846,,
2020-03-09,1115.9075927734375,1185.68348688647,1044.7767426294226,1091.5198313766082,48419857.0,,,1492.333906418399,1634.2539378421498,11.651245696742976,1423.413743447293,1531.614215661421,-108.20047221412801,,
2020-03-10,1157.061767578125,1264.6048309979572,1128.7787680207591,1164.513508376592,35337726.0,,,1460.403226528849,1615.5405194004231,15.41489755574274,1382.436516390498,1503.8695898774731,-121.43307348697522,,
2020-03-11,1129.4564208984375,1202.4501866564651,1116.585061104592,1193.135431689408,34904546.0,1663.0912133789063,,1428.8844831354766,1596.4783978905414,14.844651480467277,1343.5165016994117,1476.135281064211,-132.61877936479937,2000.966396755087,1325.2160300027256
2020-03-12,954.3388061523438,1104.7297100328842,954.3388061523438,1098.1247652324168,33047804.0,1644.654862060547,,1383.6896567561307,1571.2964531164946,12.38130626670123,1283.643010076786,1437.4836903299986,-153.84068025321267,2043.0874075772222,1246.2223165438718
2020-03-13,957.3872680664062,1088.979350185573,927.4106774109016,1029.1955900481764,51491741.0,1625.5810522460938,,1343.0894292618714,1547.2215831145304,13.575018951958782,1233.449818998266,1401.9209923845474,-168.4711733862814,2066.262191674847,1184.8999128173402
2020-03-16,889.6435546875,948.2418800010716,875.0787097830785,944.8546971517998,31519014.0,1604.9777758789062,,1299.904107873836,1521.4342094507253,13.039045613609048,1180.5565475658404,1363.9745155180995,-183.417967952259,2086.5226148392394,1123.432936918573
2020-03-17,914.53955078125,936.3869258418129,834.0939421477141,930.6286725079572,34751944.0,1585.1800561523437,,1263.202721484066,1497.6344189146675,15.502671754696863,1139.6308557528264,1330.6830366487031,-191.05218089587675,2090.5518087536625,1079.808303551025
2020-03-18,822.0693359375,877.1111135260502,811.5690992371256,871.3528608532334,30796382.0,1563.7823657226563,,1221.1900180986786,1471.1416705626218,14.646855199552206,1090.7752373196993,1293.0079477071326,-202.23271038743337,2095.9486138798893,1031.6161175654233
2020-03-19,864.2396240234375,900.4825193715071,801.1533477840309,808.943878139718,32261882.0,1543.4775024414062,,1187.1947424724651,1447.3415903061832,19.647597330254655,1055.92360450489,1261.24733113797,-205.32372663308,2082.1297893937935,1004.8252154890187
2020-03-20,899.4664916992188,954.0001639717076,889.3049417118717,934.3545420102896,37025839.0,1523.8272961425782,,1159.792051922632,1425.8562923215966,18.64568433070083,1031.8532794578637,1234.4487504388032,-202.59547098093958,2058.0163049722382,989.6382873129182
2020-03-23,954.6775512695312,969.5811358277442,866.9494803709496,877.2803988799502,33312190.0,1505.206484375,,1140.2573375747177,1407.3786946332802,22.90493445751588,1019.9800905058125,1213.724957907746,-193.74486740193356,2028.1285324642918,982.2844362857082
2020-03-24,1149.271240234375,1149.271240234375,1010.3967263974904,1025.8084722712983,28496183.0,1490.660458984375,,1141.1158044946849,1397.2568336764605,35.55691219326698,1039.871036617899,1208.9506084504594,-169.0795718325603,1991.1941317687138,990.1267862000363
2020-03-25,1233.7813720703125,1290.5166856795856,1112.1815265605792,1190.7641078668787,30353658.0,1477.71318359375,,1149.9410966447447,1390.8460312605332,41.4876589308304,1069.7033959182704,1210.7899242741523,-141.0865283558819,1953.3581531851264,1002.0682140023738
2020-03-26,1197.5384521484375,1218.5390271111423,1148.0856653622395,1181.2800158582652,33743349.0,1464.1657690429688,,1154.4741781212867,1383.2653418835882,42.99560339829792,1089.3703276459885,1209.8083337463218,-120.43800610033327,1917.3389404987502,1010.9925975871876
2020-03-27,1086.269775390625,1162.142664110621,1063.4062870688556,1153.1666486283943,22096184.0,1448.501064453125,,1147.9785207183666,1371.61845692308,48.505041934536436,1088.8933196067019,1200.6573294236775,-111.76400981697566,1884.3937702029375,1012.6083587033127
2020-03-30,1122.173583984375,1162.1424017523443,1042.913529702575,1061.8817734425766,19895698.0,1433.6625244140625,,1145.5209076960818,1361.8363050431308,48.23083810302939,1094.01336028019,1194.8437186503959,-100.83035837020589,1841.2796979455557,1026.0453508825694
2020-03-31,1201.60302734375,1201.60302734375,1056.631653411948,1151.1340272777345,17444061.0,1421.0278393554688,,1150.8620619482408,1355.5526470941356,53.475829656029745,1110.565616751507,1195.344408183237,-84.77879143173004,1796.927373321921,1045.1283053890165
2020-04-01,1203.4658203125,1240.047450883976,1155.706632955578,1155.875950721797,26572686.0,1408.738046875,,1155.8719436972178,1349.5884578085813,64.40743320607118,1124.8579557608905,1195.945994266886,-71.08803850599543,1745.2753364037621,1072.2007573462379
2020-04-02,1305.4205322265625,1361.3090613465802,1244.7899667640288,1244.7899667640288,22903681.0,1398.7201586914061,,1170.1146664142982,1347.8563822955612,68.06117957063364,1152.6368136786862,1204.055219300936,-51.41840562224979,1711.6743441702272,1085.765973212585
2020-04-03,1245.636474609375,1304.065377905124,1228.5312428180655,1293.057033805925,16795190.0,1387.2654711914063,,1177.307219575734,1343.8477584647303,68.62813883795127,1166.944453821869,1207.1353122867463,-40.19085846487724,1683.1778219195749,1091.3531204632377
2020-04-06,1252.241455078125,1296.1054079550177,1230.2247680636551,1273.9194031571114,11454370.0,1376.6496044921876,,1184.4438134331044,1340.2553544103537,68.01588680533975,1180.0670693997545,1210.4765080490706,-30.409438649316144,1683.089547471492,1070.209661512883
2020-04-07,1295.5975341796875,1316.4286895457144,1265.2822041239808,1298.1379215016084,13925360.0,1366.8260327148437,,1195.0298820756361,1338.5040673424844,76.65903600795824,1197.8409870582057,1216.7817692439312,-18.94078218572554,1686.8465297020177,1046.8055357276696
2020-04-08,1264.0966796875,1285.0971513150655,1246.6526053327689,1270.701624217142,9686818.0,1356.6717651367187,,1201.607672324385,1335.5861305717008,72.78517421433372,1208.0341705396356,1220.2865774249365,-12.252406885300843,1686.2457667046192,1027.0977635688182
2020-04-09,1278.3228759765625,1315.7513110978582,1259.6933690036517,1293.3958820566402,25090136.0,1348.3485034179687,,1208.913882196021,1333.3405127444405,72.11784977936608,1218.847817529932,1224.5855625028348,-5.737744972902874,1681.5364848704423,1015.160521965495
2020-04-14,1223.6197509765625,1291.0153628908329,1213.2888850839286,1287.1294266327857,11656270.0,1339.6561987304688,,1210.3144411275011,1329.0377377731513,65.71031489805327,1219.5819611371057,1224.5140209082963,-4.932059771190552,1668.9482316999038,1010.3641657610337
2020-04-15,1139.787109375,1215.4906720829931,1128.440025353857,1211.934067818598,18512285.0,1329.7861083984376,,1203.5975523891675,1321.6161445026355,49.363635261620985,1207.3058300967818,1218.2379533873113,-10.93212329052949,1640.698122429496,1018.8740943673793
2020-04-16,1099.3101806640625,1161.46500822089,1084.0678574502224,1155.5374380821745,12633283.0,1318.5909887695314,,1193.6654217486814,1312.8982635677896,40.410630735969484,1190.6911147994404,1209.4284887411447,-18.73737394170439,1612.7381341224002,1024.4438434166625
2020-04-17,1160.279541015625,1160.787701180543,1120.8188781846652,1130.6416885979431,10421588.0,1308.1313549804688,,1190.485814059819,1306.9132156245676,47.43351265320935,1186.0124111403918,1205.7878259466618,-19.775414806269964,1560.8175595648606,1055.445150396077
2020-04-20,1137.24658203125,1185.5833988104484,1127.2543518022203,1159.6020083383492,16440498.0,1297.460498046875,,1185.415411009479,1300.2596221503197,53.99731599129325,1178.5099758928316,1200.7106967677425,-22.200720874910985,1509.3389587316994,1085.5820373620506
2020-04-21,1109.3023681640625,1124.7140085727888,1087.9631578491162,1108.2862546704423,13106162.0,1286.4452661132811,,1178.166549786106,1292.7711023861527,48.977953114625386,1167.862651626867,1193.9397094637663,-26.077057836899257,1458.4235079611308,1114.4670242654315
2020-04-22,1172.9810791015625,1183.3306525148805,1095.0758935100898,1120.1411228735233,13568518.0,1277.0727709960938,,1177.672695435197,1288.0734544142078,47.668947635801835,1168.6501020075893,1192.3872183258254,-23.737116318236076,1411.6932381964082,1142.4523037957795
2020-04-23,1205.66796875,1217.6509776122584,1172.8122485268486,1181.2802069999666,8977709.0,1268.1511376953124,,1180.3389119413687,1284.8418667411017,50.170774920548006,1174.3451584294987,1193.370977616505,-19.025819187006164,1401.1890986181763,1135.1131767724485
2020-04-24,1167.9007568359375,1209.393752131026,1161.9731860794964,1188.9013345776386,51929188.0,1258.1183032226563,,1179.1543257408516,1280.255940862468,38.15636812754968,1173.3537120304893,1191.484294595722,-18.13058256523277,1390.5532565842163,1125.6833498610963
2020-04-27,1184.32861328125,1190.594923023521,1154.3444746668995,1180.6026909992,7008902.0,1248.9288793945314,,1179.6471150304135,1276.4940848788908,44.293843312409905,1175.0421583767602,1190.9542441279834,-15.91208575122323,1381.4091683890747,1116.448590399988
2020-04-28,1213.2891845703125,1220.4021873046818,1168.2395814970246,1192.7966621457283,8996554.0,1240.6099633789063,,1182.8511216532609,1274.015461337378,46.5194063192294,1180.9263162526913,1192.6086841607487,-11.682367908057358,1363.4203043452271,1117.7996224125854
2020-04-29,1258.169189453125,1267.9919996570593,1210.7486265954606,1219.3859020542284,14939624.0,1233.0294506835937,,1190.0242709675338,1273.3940389105446,46.66466076164779,1192.8098352066042,1197.4650178861098,-4.655182679505515,1352.9279802541969,1113.1309211129906
2020-04-30,1122.00439453125,1235.4750276385614,1091.3504290243366,1232.0878445607311,22880059.0,1223.0508154296874,,1183.5461874974117,1267.4571901113566,39.3284286509532,1181.916690487319,1191.875342082046,-9.958651594726916,1348.69836528495,1097.403265574425
2020-05-01,1042.9134521484375,1094.9067232535326,1021.235505215592,1094.9067232535326,7655272.0,1211.2532543945313,,1170.1525936546523,1258.6515533284971,33.889665989887064,1160.531576896722,1180.8411280128898,-20.309551116167768,1355.610888536585,1066.8956202524776
2020-05-04,1071.53515625,1232.2568966094125,1036.9858549598437,1083.898351144016,17844798.0,1200.0518334960936,,1160.7604567589713,1251.3136554038501,39.206736354486466,1146.8398198741493,1172.744389363787,-25.90456948963765,1344.266414150617,1055.8372528415703
2020-05-05,1130.9803466796875,1165.1909145539785,1102.5728930482217,1114.7219101496376,31786849.0,1190.6998217773437,,1157.9242557990394,1246.5947021205495,49.35258419815473,1144.3999009211552,1169.650756572372,-25.250855651216852,1333.406271530965,1047.9933720237225
2020-05-06,1088.8099365234375,1128.947969422995,1085.7613893530183,1126.2382645699713,17836986.0,1181.6221728515625,,1151.3419396775537,1240.4070642539962,49.230007662506,1135.8475987061217,1163.6625476798583,-27.81494897373659,1324.7781046556327,1038.4662410474923
2020-05-07,1118.278564453125,1133.5208895570802,1090.5037229515417,1094.9070199674534,9687516.0,1173.8282592773437,,1148.1930467990367,1235.6177113206286,46.770845182039295,1133.144670359507,1160.3007711445448,-27.15610078503778,1305.2757554202549,1042.3807631344325
2020-05-11,1112.5201416015625,1137.4158504635886,1101.1730594699288,1130.4721676352942,19620371.0,1165.9090209960937,,1144.7956272564202,1230.7903556453712,48.047086880574184,1129.971665935208,1156.761465252472,-26.78979931726394,1289.1739475079598,1042.6440944842275
2020-05-12,1110.6572265625,1134.7664058050464,1097.6165520252223,1109.3023741075422,11078476.0,1158.7959350585938,,1141.5443509998563,1226.079252544082,50.11160572880582,1127.0002137240222,1153.346336460622,-26.34612273659991,1267.8325414718267,1049.759328645361
2020-05-13,1071.53515625,1172.5917126392344,1063.0799147197222,1105.7457186317033,8940535.0,1152.0893115234376,,1134.8768086427272,1220.0186997482356,41.29111320373898,1118.4671279587878,1147.286249037613,-28.81912107882522,1258.7807764422696,1045.3978466046055
2020-05-14,1029.8619384765625,1079.4732278716128,1003.0033919555676,1058.431219114628,14564371.0,1143.6245166015624,,1124.8753924364257,1212.5615718552287,35.13680366194049,1104.8355603461378,1138.5881519590166,-33.75259161287886,1260.3237072075663,1026.9253259955585
2020-05-15,1050.390625,1067.6689957951105,1027.6378847877056,1052.443526583308,13583883.0,1135.4415869140626,,1117.7816050615281,1206.2019268805138,39.76705299825986,1096.459416446732,1132.0550018139043,-35.59558536717236,1256.8387189338423,1014.0444548942828
2020-05-18,1137.6380615234375,1137.6380615234375,1082.049441554022,1082.552408187741,11872835.0,1128.7698901367187,,1119.6726961531385,1203.5131478469032,46.38054929795777,1102.794592612379,1132.468561792388,-29.67396918000918,1249.316227556277,1008.2235527171603
2020-05-19,1119.846435546875,1158.8512543106033,1108.042433586203,1151.8371822559357,28019923.0,1122.545126953125,,1119.6892427620658,1200.2321003057257,42.62867556072903,1105.4179530638398,1131.5335894779055,-26.115636414065648,1243.0251701829875,1002.0650837232623
2020-05-20,1149.7843017578125,1152.0083395325405,1096.9226827896164,1108.2134856409036,18058058.0,1118.4568969726563,,1122.5554388568987,1198.253755264631,41.243520331872624,1112.2435451706049,1132.8854940912317,-20.641948920626874,1239.1207721843432,997.7930217609695
2020-05-21,1115.56982421875,1152.008549286469,1110.437621185543,1143.6259092329226,39600967.0,1118.4501416015626,,1121.890142224694,1195.0112481647927,49.37762118865002,1112.7552804087811,1131.6028518784553,-18.84757146967422,1237.3221297945227,999.5781534086024
2020-05-22,1105.6475830078125,1126.0053634188448,1076.5650992291592,1097.778246810152,10985207.0,1117.4218579101562,,1120.3432318230862,1191.5067907076564,57.005253415265166,1111.6617885009398,1129.6802393695189,-18.018450868579066,1230.2831305976374,1004.5605852226748
2020-05-26,1116.7672119140625,1156.1140966480273,1113.858943029002,1143.4547268173585,20874306.0,1117.1680737304687,,1120.0026584984173,1188.5758268333977,55.25632867129892,1112.447238256805,1128.7237188172628,-16.276480560457912,1227.7623029509284,1006.5738445100089
2020-05-27,1134.3875732421875,1152.521414686316,1114.0299030927654,1131.47940923149,15280711.0,1120.7690490722657,,1121.3726503787764,1186.4507972808012,50.43858050258887,1115.8226744084022,1129.1432635894794,-13.320589181077139,1227.1889736140847,1014.3491245304467
2020-05-28,1127.0316162109375,1151.9681972403182,1124.4655150335834,1139.691090451854,8322464.0,1124.1619360351563,,1121.9115995056488,1184.1206333172772,55.40428957459118,1117.5471269934076,1128.9868452651428,-11.439718271735273,1220.3106547292928,1028.0132173410198
2020-05-29,1077.0777587890625,1125.149432295039,1074.1695954007937,1116.9379324622223,23837299.0,1127.9106201171876,,1117.6417099135929,1179.922873531857,44.49347227900684,1111.3210703465852,1125.141727748396,-13.820657401810877,1195.440383652028,1060.3808565823472
2020-06-01,1104.10791015625,1113.6879800465924,1085.9740647292672,1105.647508309199,5847225.0,1131.7019873046875,,1116.3527766033696,1176.9497377132056,48.936185321385864,1110.2113533942259,1123.583667186015,-13.37231379178911,1198.567804241541,1064.836170367834
2020-06-02,1141.5728759765625,1145.5075436336297,1110.437493602728,1111.9771961017625,23581797.0,1138.0920581054688,,1118.754690829388,1175.5624098019648,53.586647516051755,1115.0362030222777,1124.9162011705,-9.879998148222285,1201.4520526745919,1074.7320635363458
2020-06-03,1191.697265625,1199.0535053753963,1155.6008199003704,1157.8247532229689,9987015.0,1144.6412109375,,1125.7016027146844,1176.1951492460055,63.59346431944851,1126.8302126534657,1129.8629466856482,-3.0327340321825886,1216.5697806474177,1072.7126412275825
2020-06-04,1188.275634765625,1206.9226746228535,1172.8790308370556,1194.9475382339665,5806914.0,1150.417393798828,,1131.6610343385835,1176.6688937761867,69.61860782376883,1136.2833545168749,1134.1898124693503,2.093542047524579,1229.7596826200795,1071.0751049775765
2020-06-05,1263.5479736328125,1268.509143539388,1198.369056034176,1204.0144568284431,14895419.0,1156.5948022460936,,1144.2216952237482,1180.0759165156621,73.24624591603003,1155.8625266885576,1143.7718984814585,12.090628207099144,1259.0955069798713,1054.094097512316
2020-06-08,1286.1298828125,1329.7536026106309,1265.9432412006634,1265.9432412006634,10705340.0,1159.3319750976561,,1157.736760708391,1184.2348955861264,68.85316432860327,1175.9036583999334,1154.3169343578318,21.58672404210165,1284.9728517111184,1033.6910984841938
2020-06-09,1229.8468017578125,1302.553001924252,1223.859232332341,1298.1050305592328,9873388.0,1159.2532836914063,,1164.6043836654787,1186.0235977889376,62.72260460125515,1184.2026035319147,1159.911739350423,24.29086418149177,1291.8848199737731,1026.6217474090395
2020-06-10,1208.633544921875,1250.8886946931386,1198.2048964824603,1234.6367220438,8855570.0,1159.475185546875,,1168.7976371184689,1186.910262382386,56.94667910487549,1187.9612098996008,1163.5207619853454,24.4404479142554,1295.1247814843855,1023.8255896093647
2020-06-11,1136.440673828125,1176.814062376798,1111.9771963905189,1162.6148854140242,12277679.0,1160.478603515625,,1165.7160215670076,1184.9310628312385,52.26091965453183,1180.0349735809123,1161.5148295292552,18.5201440516571,1292.0265937679249,1028.9306132633253
2020-06-12,1155.087646484375,1178.0114200070147,1109.9242259922864,1121.043997269551,7237041.0,1161.136884765625,,1164.7037953686615,1183.7607327784203,55.2564343829858,1176.196923258368,1161.0387418963012,15.158181362066898,1280.8563360653945,1041.4174334658553
2020-06-15,1141.7440185546875,1171.5107302481404,1111.4640030820103,1129.084544022405,7755374.0,1159.9397045898438,,1162.5171499578069,1182.1130184951369,52.64301827752867,1170.8964763808788,1159.6095031302557,11.286973250623078,1269.914568404866,1049.9648407748216
2020-06-16,1177.15576171875,1200.0796339841918,1128.379388247685,1174.4186296937244,9417257.0,1159.4135034179687,,1163.911303458849,1181.918616268612,54.36145948560828,1171.8594433559358,1160.9092259886627,10.950217367273126,1269.3783235331819,1049.4486833027556
2020-06-17,1164.1544189453125,1194.7765975211537,1156.2850847713084,1181.4327895692786,12590478.0,1156.5881811523439,,1163.9344573147027,1181.221981079463,53.742654620334264,1170.6740549850706,1161.149610652118,9.524444332952498,1265.0476293010156,1048.128733003672
2020-06-18,1164.8388671875,1172.8792337649495,1145.1654254304908,1155.7718931066806,6859392.0,1154.9722290039062,,1164.0205915883025,1180.579506024876,59.823871327247936,1169.7763337854444,1161.4228889139981,8.3534448714463,1263.3206418857253,1046.6238161220872
2020-06-19,1176.81396484375,1192.381602537018,1168.2602948112033,1172.8791930968446,15089292.0,1153.4636791992189,,1165.2390080888213,1180.4318377432633,58.42250662648354,1170.859046255953,1162.5629686124983,8.296077643454737,1259.7910672394105,1047.1362911590272
2020-06-22,1161.7593994140625,1170.997404635149,1148.4156953063164,1163.4701333872329,9794867.0,1150.7869165039062,,1164.9076167864634,1179.6995852597652,52.46654014377312,1169.4591005879697,1162.5034449681698,6.955655619799927,1253.4691395833975,1048.104693424415
