Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower
2020-01-02,3644.475830078125,3656.213272365011,3633.995970893405,3646.15260754768,1598368.0,,,3644.475830078125,3644.475830078125,,3644.475830078125,3644.475830078125,0.0,,
2020-01-03,3652.85986328125,3655.375029586011,3611.359619252693,3616.809146246342,1628391.0,,,3645.274309430804,3644.804615693934,,3645.765681340144,3645.096869574653,0.6688117654912276,,
2020-01-06,3625.61181640625,3641.541201193328,3600.8793505526287,3632.3189257902823,1473368.0,,,3643.401691047513,3644.0519568983386,,3642.66508673493,3643.6535323029193,-0.9884455679894018,,
2020-01-07,3594.591796875,3643.218344797741,3587.88468681669,3626.031375273324,2330297.0,,,3638.7531296977495,3642.1123427797766,,3635.269195987248,3640.019329678629,-4.750133691381052,,
2020-01-08,3554.768310546875,3574.4704462303303,3533.808591734688,3554.768310546875,2217486.0,,,3630.754575492904,3638.6870866137806,,3622.8844443810367,3633.7044393725732,-10.819994991536532,,
2020-01-09,3589.142333984375,3604.6525262709215,3567.3442259059834,3575.3089192423186,1790053.0,,,3626.7915048730447,3636.7441551381175,,3617.693350473858,3630.4035426771516,-12.710192203293445,,
2020-01-10,3608.843994140625,3624.773378712276,3578.6620023206547,3604.652050832296,4136430.0,,,3625.0822181366234,3635.6500311774316,,3616.331911037976,3628.8065390818533,-12.474628043877146,,
2020-01-13,3641.1220703125,3645.079445040613,3579.601206663976,3631.480600404926,2500492.0,,,3626.6098231057545,3635.8646209474346,,3620.1457816955954,3629.718800654494,-9.573018958898501,,
2020-01-14,3621.419189453125,3653.277953013541,3613.454498563021,3645.313262123437,2035666.0,,,3626.115477043599,3635.298133437854,,3620.341690581369,3629.1040146395776,-8.762324058208378,,
2020-01-15,3648.66748046875,3660.4049218121695,3620.162265777588,3627.707763784072,2554128.0,,,3628.2632868936134,3635.822421556713,,3624.699504410197,3630.5531602565534,-5.85365584635656,,
2020-01-16,3650.34375,3660.823606884474,3619.742567897336,3644.8942244200734,2473486.0,,,3630.3661881418407,3636.391885417234,,3628.6447729624742,3632.0191298671793,-3.3743569047051096,,
