Price,Close,High,Low,Open,Volume
Ticker,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,
2020-03-09,2000.7093505859375,2086.95447939065,1942.2699638137447,1972.833091378512,5896105
2020-03-10,1940.5908203125,2052.3310323131254,1940.5908203125,2035.6387957622123,6819796
2020-03-11,1936.560302734375,1985.9315071225044,1928.1638394030606,1969.474438993128,5833866
2020-03-12,1736.388671875,1887.5250166223402,1736.3886718749998,1867.7093625332445,6565970
2020-03-13,1799.1939697265625,1898.9439434075011,1762.2495350299184,1855.2823387660128,9467149
2020-03-16,1764.936279296875,1775.347891981595,1625.1586406745193,1734.7090166638172,8629233
2020-03-17,1826.7342529296875,1843.8630352241191,1707.1686353450268,1813.6357723515925,8978775
2020-03-18,1813.6358642578125,1882.150996907552,1739.0752787272136,1778.7065809461806,10014610
2020-03-19,1766.9515380859375,1929.5070492879133,1707.840443103401,1852.2595956175528,8584187
2020-03-20,1706.4971923828125,1864.6865601474858,1699.444163246808,1859.9845407234827,10267114
2020-03-23,1600.0302734375,1703.4747159687238,1586.9317888312737,1665.186837888985,9386821
2020-03-24,1721.6107177734375,1723.9751747971488,1612.4567023078957,1643.0198266382474,8643355
2020-03-25,1731.3509521484375,1794.1565056017366,1644.363581322745,1748.4797394538828,6724604
2020-03-26,1874.3897705078125,1874.3897705078125,1700.9050030161438,1716.3334902436638,8447871
2020-03-27,1774.618896484375,1868.2095134751366,1753.3618695172127,1843.189951217156,7341288
2020-03-30,1806.8475341796875,1868.211772581488,1720.4479936458579,1802.0475597055859,4766611
2020-03-31,1891.87548828125,1891.87548828125,1722.6489476308998,1828.7901149858983,5996921
2020-04-01,1958.7322998046875,1991.2802828570057,1814.3902206487671,1822.275892431632,7287600
2020-04-02,2020.10302734375,2061.9280174604014,1959.4176512677413,1974.8461367107943,6483083
2020-04-03,2015.9891357421875,2041.0175722913677,1991.6464097833957,2029.3604922547631,3262318
2020-04-06,2031.0751953125,2076.0989018660957,1996.7896585921674,2046.1608314694463,3086585
2020-04-07,2017.017578125,2092.7885937234405,1992.3319983825215,2070.1601456261683,6298787
2020-04-08,2009.475341796875,2061.2465031364636,1969.0184077699118,2039.9894700036523,9650346
2020-04-09,2071.18896484375,2071.18896484375,1971.7609231611332,2012.9035610987678,9776772
2020-04-14,2001.24658203125,2057.1320014026896,1942.2754646577062,2049.589184064213,7554477
2020-04-15,2003.6466064453125,2056.1034734518375,1988.9038268290997,2011.532279263287,5194853
2020-04-16,2028.33154296875,2045.131449257707,1976.560403180332,2001.588834998574,4314586
