Price,Close,High,Low,Open,Volume
Ticker,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L
Date,,,,,
2020-01-02,6785.84765625,6794.706465200718,6701.688971218179,6728.265398070333,1704325
2020-01-03,6821.2822265625,6821.2822265625,6715.791470659677,6754.841165914164,1090818
2020-01-06,6753.068359375,6803.563557654467,6684.855547664141,6793.818870267201,1348181
2020-01-07,6772.55859375,6790.2762094301825,6699.916369461249,6739.781004741661,1308820
2020-01-08,6755.7275390625,6793.820416610321,6714.091138021858,6747.754611203653,1256533
2020-01-09,6804.4501953125,6835.456022266795,6767.243202967346,6769.900845277714,1406067
2020-01-10,6772.55859375,6836.3420101986585,6739.781004741661,6812.423229030412,1020795
2020-01-13,6776.98779296875,6835.455922947303,6730.036112834457,6768.128985396242,1481130
2020-01-14,6813.30908203125,6824.825532176407,6715.86219618761,6784.075016278158,1511807
2020-01-15,6941.76171875,6944.215625787037,6824.791717425605,6827.483099337194,1744555
2020-01-16,6827.48388671875,6934.675472328321,6813.309792753847,6930.246067964289,1575748
2020-01-17,6978.96923828125,7040.980896910304,6814.195402495478,6855.8318018607,2203482
2020-01-20,6942.64794921875,7039.208958082453,6928.252385970721,7003.77372547192,527323
2020-01-21,6931.13134765625,6931.13134765625,6775.216327565823,6908.098446961073,1869225
2020-01-22,6822.16748046875,6962.2067099222495,6810.6510310146405,6916.95671828334,1173417
2020-01-23,6783.18896484375,6831.912406539767,6751.2972575518115,6799.13481848972,1234444
2020-01-24,6784.9609375,6887.72310863853,6766.357441000784,6766.357441000784,2206787
2020-01-27,6644.10595703125,6730.036394075521,6601.58367890625,6688.399996744792,2135815
2020-01-28,6777.87353515625,6778.75941589539,6644.9914242853265,6652.964350937582,1403196
2020-01-29,6815.96728515625,6847.42470662799,6755.727387133034,6781.417931878229,1226501
2020-01-30,6657.39453125,6807.108393629408,6625.502820920659,6758.384947292914,1625025
2020-01-31,6576.77880859375,6662.709242919395,6551.974147138924,6639.676342997058,1580057
2020-02-03,6605.126953125,6662.709202582232,6569.69172268978,6572.349364972421,1513944
2020-02-04,6675.11181640625,6710.677248598775,6629.04601488626,6655.622438840101,1592695
2020-02-05,6788.5048828125,6791.162525334807,6628.160450633319,6640.562782404084,2994393
2020-02-06,6857.603515625,6868.234085601424,6725.607271751066,6795.591857429192,4471682
2020-02-07,6807.99365234375,6863.804140320022,6771.672541121096,6846.972405850988,1469857
2020-02-10,6830.140625,6830.140625,6741.552549448768,6784.960706468872,1136979
2020-02-11,6810.65234375,6912.528647018893,6801.793534770096,6878.865172895259,1438154
2020-02-12,6745.98291015625,6862.458511110927,6727.379411651551,6846.0874497291525,2023117
2020-02-13,6755.7275390625,6927.5884284643,6621.959527208522,6745.982849457243,2549582
2020-02-14,6466.93017578125,6793.253123096342,6329.6186446516485,6559.947664610981,4170349
2020-02-17,6535.14306640625,6566.148896326844,6445.669100063966,6517.425449308768,1741908
2020-02-18,6662.70947265625,6701.688227715002,6502.365048437292,6504.136810030872,3532924
2020-02-19,6745.98291015625,6831.913355630335,6688.205568759972,6706.118270503324,1756364
2020-02-20,6709.6611328125,6783.189238704161,6691.057636141116,6775.216311559281,3041254
2020-02-21,6812.42236328125,6885.950459009773,6679.540262567051,6719.404892781311,2008290
2020-02-24,6596.26806640625,6800.906519715389,6579.4363321513865,6745.09603244926,1957013
2020-02-25,6466.04443359375,6601.584205937886,6458.071505808801,6572.350137393072,4055835
2020-02-26,6564.376953125,6583.866331393388,6326.960890582827,6446.554802684294,2292430
2020-02-27,6454.48193359375,6725.964115409917,6419.236232752228,6497.861257706394,2553770
2020-02-28,6139.98193359375,6454.4820385231915,6045.089660554695,6326.1515359370405,5267855
2020-03-02,6335.189453125,6405.680862161198,6169.805762693919,6326.1520929921535,4941231
2020-03-03,6481.5947265625,6575.962771037272,6303.8896888810295,6443.637813774488,4410851
2020-03-04,6737.35205078125,6737.35205078125,6481.5947562982055,6547.5674859705105,2165953
2020-03-05,6779.8271484375,6804.228019272985,6621.673355985278,6766.271109084452,5191023
2020-03-06,6544.8564453125,6861.164061421224,6477.979977906656,6674.0906998940645,2880326
2020-03-09,6328.86328125,6436.4078664947165,6144.5011351162,6256.5644004132155,4022833
2020-03-10,6276.4462890625,6432.792611309846,6248.430474093323,6420.1403077753785,4136000
2020-03-11,6285.48388671875,6505.995470954462,6262.8904866945995,6424.659230867519,2806509
2020-03-12,5706.189453125,6125.522982781319,5706.189453125,6047.801682026053,4529777
2020-03-13,5707.99609375,6146.308016718453,5590.510423675982,5877.898447395503,5274344
2020-03-16,5622.14111328125,5706.188553167949,5305.833543815177,5526.345106528668,4880547
2020-03-17,6074.00927734375,6794.105900741692,5710.707427992138,5894.165824555265,5716921
2020-03-18,6053.22412109375,6097.507187969473,5746.857597198441,5871.573173297416,4296197
2020-03-19,6240.296875,6282.772465604634,5858.016559558291,5971.887291817523,5447011
2020-03-20,6227.6435546875,6578.06711996541,6186.975442662984,6446.347623797117,7501354
2020-03-23,6173.42138671875,6368.628387089303,5969.17702521993,5999.904053056036,4544373
2020-03-24,6290.00244140625,6433.696462696997,6034.245158228381,6283.676289525526,4288042
2020-03-25,6252.04541015625,6412.9104120365355,6000.806811714007,6387.605804999187,3290673
2020-03-26,6219.51123046875,6244.815838788007,5992.750273865622,6064.972372519003,3680741
2020-03-27,6149.92333984375,6181.554099122887,5962.849992107136,6143.597187987923,3443153
2020-03-30,6419.23681640625,6419.23681640625,5963.59104046972,6324.344536281985,2286624
2020-03-31,6521.35888671875,6543.048550421806,5963.590951015079,6537.626134496041,4167723
2020-04-01,6418.3330078125,6440.926407586551,6252.045585475482,6377.664888219208,3187302
2020-04-02,6308.07763671875,6458.097821202319,6211.377879250425,6440.926836231308,3201772
2020-04-03,6456.28955078125,6458.097022659968,6314.403008301875,6331.573991149698,2166144
2020-04-06,6492.439453125,6607.75096016963,6362.301468541203,6511.417909210137,2615951
2020-04-07,6326.15185546875,6620.769784737723,6256.5641850585935,6578.294193708148,3339904
2020-04-08,6299.94287109375,6383.9903086223285,6205.954338803727,6365.011854986843,2063518
2020-04-09,6435.50341796875,6440.925833431158,6249.33382042605,6383.086735165465,2494102
2020-04-14,6873.8154296875,6906.349922912422,6745.484928633645,6757.233495631533,3532544
2020-04-15,6881.9501953125,7049.141368803348,6855.741849197718,6884.6614035312705,3627608
2020-04-16,7065.408203125,7081.675451482157,6806.0359654303375,6956.056144724114,2443704
2020-04-17,7202.775390625,7254.288338839006,7098.84575826341,7186.508143820578,2927468
2020-04-20,7338.3369140625,7338.3369140625,7175.664420893627,7228.984849210091,1785538
2020-04-21,7365.4482421875,7400.693945432324,7280.497060007669,7301.282987562308,4069608
2020-04-22,7360.9296875,7435.036039172805,7341.047495587784,7374.4857274401475,1713443
2020-04-23,7398.88720703125,7401.5984152419605,7273.267893268291,7388.946110258641,1941290
2020-04-24,7414.25,7439.554607508533,7305.80168210629,7394.367808386153,1701145
2020-04-27,7491.9716796875,7519.083760554885,7405.213020911867,7427.8064216346875,1440788
2020-04-28,7399.7900390625,7580.763165017833,7369.063016428387,7499.200994643457,2949738
2020-04-29,7416.96142578125,7591.382475516328,7405.21285766438,7501.008874617324,2803471
2020-04-30,7520.8916015625,7803.760992488847,7433.229202457529,7466.667437167673,5216836
2020-05-01,7412.44189453125,7503.719220957446,7356.410268408239,7437.746499877126,1132839
2020-05-04,7556.13623046875,7609.456651183695,7446.956279359356,7482.933618978741,2696771
2020-05-05,7692.60009765625,7717.000967326917,7536.253784581234,7622.108696385433,1970789
2020-05-06,7979.990234375,7981.797706681767,7754.0561960291625,7782.072016784046,2919683
2020-05-07,7735.07568359375,7998.062834420456,7710.674813929416,7955.587246486246,3039274
2020-05-11,7868.82958984375,7879.674422171546,7701.638424790219,7726.039297527761,1908220
2020-05-12,8003.48681640625,8017.042857761951,7837.199375776309,7853.466625403152,1636800
2020-05-13,8137.23779296875,8184.232058321302,7930.28227824309,7952.875675047201,2148708
2020-05-14,7921.2451171875,8158.023921603144,7867.020963504528,8131.815580656375,2375656
2020-05-15,7836.294921875,7949.261922824646,7714.290560849383,7898.652706399204,2410210
2020-05-18,7943.83984375,8041.44333671075,7888.711944948094,7997.16027046004,2098697
2020-05-19,7840.81396484375,7994.449093246636,7837.199020646035,7969.144483862631,1595315
2020-05-20,8026.98291015625,8026.98291015625,7860.333643755325,7886.0000984039,2069578
2020-05-21,8098.3779296875,8436.37517839893,7906.785906353749,7979.9885190425875,3864998
2020-05-22,8130.0078125,8147.178793873665,7961.0092063486545,8062.227622867107,2205478
2020-05-26,7837.19873046875,8235.746313510346,7809.182913973763,8223.997745302771,2388420
2020-05-27,7527.2177734375,7889.6159397417905,7461.245039920759,7838.102983434199,4037131
2020-05-28,7860.6943359375,7884.191467776356,7666.391130346955,7674.524752906559,2394818
2020-05-29,7754.0546875,8124.586438301281,7754.054687499999,7981.796153846153,6105511
2020-06-01,7866.1181640625,7956.491764292998,7740.921603438499,7935.705836239983,1990220
2020-06-02,7719.712890625,7916.7273380794895,7719.712890625,7906.786242107016,2871304
2020-06-03,7768.5146484375,7821.835072385594,7707.964336496445,7776.648272429583,1994287
2020-06-04,7708.86767578125,8619.008327424708,7708.86767578125,7803.759950805521,2285373
2020-06-05,7615.7822265625,7745.920192698135,7554.376727499599,7708.8670217845165,2558075
2020-06-08,7410.6357421875,7576.0194422875375,7340.144329030107,7464.859906154726,5123700
2020-06-09,7450.39892578125,8299.910690729623,7330.202048400257,7410.634545294305,3240576
2020-06-10,7594.9970703125,7631.345083807379,7383.522853933024,7444.073163751079,2515293
2020-06-11,7479.3193359375,7658.259068720925,7454.918463285215,7553.425689918514,1929024
2020-06-12,7411.53955078125,7488.357117153205,7321.165943284832,7421.480647605856,2250487
2020-06-15,7483.837890625,7622.923215433762,7335.625185147099,7375.1455431700815,2124219
2020-06-16,7691.697265625,7723.328026322553,7504.623909499471,7559.751806715207,2822640
2020-06-17,7763.09228515625,7787.493157298185,7694.40834875673,7727.846580951234,3271616
2020-06-18,7591.38232421875,7773.815201850732,7565.173980480376,7766.707106468564,1915081
2020-06-19,7671.81494140625,7671.81494140625,7597.7085890449225,7618.4945171462705,5033160
2020-06-22,7654.64453125,7792.590487585777,7646.510906600502,7674.526724837662,2622559
2020-06-23,7704.34912109375,7721.520104472141,7575.114877772177,7702.541649159182,1768677
