Price,Close,High,Low,Open,Volume
Ticker,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L
Date,,,,,
2020-01-02,458.91094970703125,461.1473016018883,453.9756222111558,454.2069575978465,17220449
2020-01-03,458.3712463378906,464.25201389832677,452.5104823487599,456.9060435738013,16976787
2020-01-06,451.2765808105469,456.86741324839545,447.88350505586186,454.9780880456099,18984368
2020-01-07,449.888671875,453.43594102208874,449.27171457356377,453.3588448930262,14960529
2020-01-08,448.26910400390625,449.27158873710334,444.4133572860553,447.65219394249425,20405597
2020-01-09,453.51300048828125,455.0552994827216,451.0144836480448,451.89360537101095,17121609
2020-01-10,450.81390380859375,454.9241431380269,450.81390380859375,453.8985012949809,12736356
2020-01-13,455.5950927734375,457.5229664285953,450.81395669520066,456.5204815413588,19403997
2020-01-14,455.28656005859375,458.602492595178,453.3586868318335,456.2890447230656,19490727
2020-01-15,454.82391357421875,456.85204029222064,451.5850766318688,454.9781528699925,19759603
2020-01-16,455.67218017578125,456.7517610501686,452.4333434181748,454.20697755034286,23021631
2020-01-17,458.06268310546875,461.7102042242433,455.7492352109967,456.366145236079,26308573
2020-01-20,456.8289489746094,460.1448821668953,456.0577995314161,458.5254400958533,8809260
2020-01-21,451.5850524902344,453.53608298966014,445.4158575268857,452.4333450380282,22908044
2020-01-22,448.19207763671875,453.20454914988335,446.572635522898,452.04782495453765,27327599
2020-01-23,441.8686218261719,448.80896667160914,441.09747239890106,446.4955183897967,21430604
2020-01-24,446.803955078125,451.7392827093971,443.15718676631974,443.87354987558246,21990105
2020-01-27,431.14959716796875,439.09247339221196,430.0700162822197,438.01284543924027,28085403
2020-01-28,437.7815246582031,438.629770172989,430.879728101125,434.31135235134843,18958064
2020-01-29,436.7018737792969,441.17453066025104,435.69938902330705,439.09246503904984,15334613
2020-01-30,434.1571350097656,436.3934872141488,430.91829794615865,431.84368668822157,18906284
2020-01-31,425.520263671875,433.84866844712366,424.5177787848296,431.7666025537324,25062553
2020-02-03,428.5277404785156,431.5351949647484,424.89640992274883,426.4456276389851,21079256
2020-02-04,434.6968994140625,436.70186890365727,432.61478674888565,433.77151077762596,19748922
2020-02-05,438.783935546875,440.4804733578633,430.91820356299564,432.15207063790365,25527275
2020-02-06,442.2541809082031,444.4905329951343,439.9407327081602,442.5626594950985,20422349
2020-02-07,448.26910400390625,448.80891795784953,441.5600953014015,443.41087255285817,27087091
2020-02-10,445.9556579589844,448.57758456568644,444.1820238743193,447.5750998280254,28329554
2020-02-11,456.0577697753906,457.29158997710715,450.1199100367794,450.50548473321874,39527343
2020-02-12,459.1424560546875,459.7593662747348,441.6759001044999,455.74937924357823,20973287
2020-02-13,454.90106201171875,461.91850291187035,450.5055009011156,454.978158126884,23430915
2020-02-14,450.7369079589844,456.7518649819451,450.7369079589844,455.36380521775925,20014747
2020-02-17,455.5179138183594,457.5228832282294,451.43083182610485,451.43083182610485,16734803
2020-02-18,425.59735107421875,442.3312545506589,423.7465737813152,439.55513567852535,77292226
2020-02-19,431.07257080078125,438.16715561917755,430.9183314872276,433.77159405266445,52906245
2020-02-20,431.6123352050781,436.4320190289082,430.0700363814525,435.6994176742411,35076695
2020-02-21,433.5402526855469,434.92831235408204,429.91584066915027,433.84868424120486,51321873
2020-02-24,424.7490539550781,430.91824877524544,421.58736043663083,427.9878906491102,74218385
2020-02-25,416.1893615722656,428.7590880124219,414.56991951030005,428.4506094099828,85272594
2020-02-26,427.9879455566406,428.79764306722126,419.6980889535165,421.1246966118144,50203905
